ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,near_vx_bin_counts,near_vy_bin_counts,near_theta_bin_counts,near_omega_bin_counts,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_omega_abs_p90
9000,2,max_steps,3,3,0,1461.3256251562436,3500,757.6666666666666,531.0,0.05,0.1,2.819063901901245,25.430618286132812,-66.29015350341797,560.372802734375,1500.0,77.1063540078653,1901,-6.993999999999452,-108.78672885160212,0.0,0.0,0.4175216071874982,{1: 350},{1: 350},"{1: 311, 2: 15, 0: 24}",{1: 350},{1: 33},{1: 33},{1: 33},{1: 33},0.11725913035935345,0.12423310272276927,0.1835993714285696,0.25530961151193593,0.11936723344103961
9010,2,max_steps,3,0,0,21.267639967882765,3500,,,0.05,0.1,2.820235013961792,25.390432357788086,-66.29015350341797,556.2776489257812,0.0,39.02086549599037,1928,-6.999999999999451,-10.753225528107542,0.0,0.0,0.0060764685622522185,"{1: 339, 2: 11}",{1: 350},"{1: 299, 2: 32, 0: 19}","{1: 347, 0: 3}","{1: 73, 2: 8}",{1: 81},"{2: 20, 1: 61}",{1: 81},0.16027098883075877,0.07505319057323752,0.23246168979108178,0.23064473326219148,0.27435188191664267
9020,2,max_steps,3,3,0,1593.0403944480408,3500,589.0,519.0,0.05,0.1,2.823453426361084,25.315555572509766,-66.29015350341797,534.1315307617188,1500.0,115.05905630154288,2442,-6.993999999999452,-15.024661853478253,0.0,0.0,0.45515439841372596,"{1: 335, 0: 15}",{1: 350},"{1: 266, 2: 42, 0: 42}","{1: 346, 0: 4}","{1: 75, 0: 3}",{1: 78},"{1: 71, 2: 4, 0: 3}",{1: 78},0.19216483191489744,0.1366727703039345,0.28390178642653513,0.3301066343993357,0.15471687191279196
9030,2,max_steps,3,1,0,533.5958183137119,3500,466.0,466.0,0.05,0.1,2.822263240814209,25.244457244873047,-66.29015350341797,519.0824584960938,500.0,40.593818313698,1906,-6.997999999999451,0.0,0.0,0.0,0.15245594808963198,{1: 350},{1: 350},"{1: 324, 2: 8, 0: 18}",{1: 350},{1: 16},{1: 16},"{1: 14, 0: 2}",{1: 16},0.10265479933347066,0.09866356599468287,0.12633363777643727,0.20099788016944675,0.33074158343012033
9040,2,max_steps,3,3,0,1570.1177234743623,3500,774.3333333333334,399.0,0.05,0.1,2.8316776752471924,25.21373176574707,-66.29015350341797,511.9628601074219,1500.0,77.1117234743738,2201,-6.993999999999452,0.0,0.0,0.0,0.4486050638498178,{1: 350},{1: 350},"{1: 293, 0: 40, 2: 17}",{1: 350},{1: 136},{1: 136},"{0: 3, 1: 122, 2: 11}",{1: 136},0.1543605371551066,0.15268749885188185,0.20879069362124483,0.23570267032287812,0.22980151711851796
9050,2,max_steps,3,3,0,1603.0412831225913,3500,1008.3333333333334,487.0,0.05,0.1,2.8291308879852295,25.14441680908203,-66.29015350341797,522.2030029296875,1500.0,110.03528312262468,2242,-6.993999999999452,0.0,0.0,0.0,0.4580117951778832,{1: 350},{1: 350},"{1: 293, 2: 15, 0: 42}",{1: 350},{1: 90},{1: 90},"{1: 74, 2: 10, 0: 6}",{1: 90},0.14770893355367115,0.1485022037434324,0.22552951830037335,0.28721288926428784,0.2841172709346402
9060,2,crash,3,1,1,435.02357093602194,600,474.0,474.0,0.05,0.1,2.8304922580718994,25.118467330932617,-66.29015350341797,532.6265869140625,500.0,25.34390251151165,473,-1.1980000000000008,-9.122331575490492,-80.0,0.0,0.7250392848933699,"{1: 44, 2: 16}",{1: 60},"{1: 36, 2: 24}","{1: 59, 0: 1}",{2: 3},{1: 3},{2: 3},{1: 3},0.2981637934671139,0.12482626428076407,0.3761783650730511,0.38892909137545145,0.2845623548603705
9070,2,max_steps,3,3,0,1565.301695236202,3500,942.0,1160.0,0.05,0.1,2.8286659717559814,25.00132942199707,-66.29015350341797,502.531005859375,1500.0,72.29569523623437,1805,-6.993999999999452,0.0,0.0,0.0,0.447229055781772,{1: 350},{1: 350},"{1: 259, 0: 56, 2: 35}",{1: 350},{1: 102},{1: 102},"{2: 3, 1: 86, 0: 13}",{1: 102},0.16539621423658582,0.10382439353643591,0.23820625146305757,0.2573215953037399,0.2925994372749284
9080,2,crash,3,1,1,445.0560434144156,2017,660.0,660.0,0.05,0.1,2.8363537788391113,25.01909637451172,-66.29015350341797,510.47857666015625,500.0,36.19567781080973,1091,-4.031999999999778,-7.1076343963993525,-80.0,0.0,0.22065247566406326,{1: 201},{1: 201},"{1: 173, 0: 28}",{1: 201},{1: 48},{1: 48},"{0: 12, 1: 36}",{1: 48},0.16300802619105428,0.06701329611866245,0.243302342837788,0.20508163411785077,0.21077105130535018
9090,2,max_steps,3,2,0,1069.1110402729792,3500,1657.0,1657.0,0.05,0.1,2.834409475326538,24.922489166259766,-66.29015350341797,536.2205810546875,1000.0,76.13582747853103,1961,-6.9959999999994515,-0.02878720555482525,0.0,0.0,0.30546029722085116,"{1: 341, 2: 9}",{1: 350},"{1: 252, 0: 52, 2: 46}","{1: 349, 0: 1}","{1: 14, 2: 1}",{1: 15},"{2: 5, 1: 10}",{1: 15},0.14972140331545863,0.09902404839832121,0.24702175654825367,0.32788359971588266,0.18387279737001458
9100,2,crash,3,1,1,438.45231679672577,533,428.0,428.0,0.05,0.1,2.844259262084961,25.02438735961914,-66.29015350341797,565.3851928710938,500.0,27.24353217541435,427,-1.0640000000000007,-7.727215378688844,-80.0,0.0,0.822612226635508,{1: 53},{1: 53},"{1: 27, 0: 26}",{1: 53},{1: 6},{1: 6},"{1: 4, 0: 2}",{1: 6},0.2056441116271813,0.040033810313449186,0.2774589922007639,0.23490313314547923,0.16099722954010232
9110,2,max_steps,3,2,0,1065.019358773082,3500,995.0,995.0,0.05,0.1,2.851212739944458,25.082590103149414,-66.29015350341797,578.5894165039062,1000.0,75.31233527863863,2019,-6.9959999999994515,-3.2969765055373554,0.0,0.0,0.30429124536373775,{1: 350},{1: 350},"{1: 257, 0: 52, 2: 41}",{1: 350},{1: 34},{1: 34},"{1: 11, 0: 14, 2: 9}",{1: 34},0.18663188517414298,0.06485441385277169,0.24284426898483294,0.29950482218240926,0.33999730063269856
9120,2,max_steps,3,3,0,1539.5720365880422,3500,763.6666666666666,596.0,0.05,0.1,2.8488001823425293,24.992101669311523,-66.29015350341797,513.931396484375,1500.0,85.75994668109834,1984,-6.993999999999452,-39.193910093029125,0.0,0.0,0.43987772473944065,"{1: 337, 2: 13}",{1: 350},"{1: 274, 2: 40, 0: 36}",{1: 350},"{1: 79, 2: 4}",{1: 83},"{1: 55, 2: 16, 0: 12}",{1: 83},0.20096219684361996,0.07841920551798469,0.271194299740036,0.32882996502522877,0.21705390841222794
9130,2,crash,3,1,1,433.34830071758006,456,326.0,326.0,0.05,0.1,2.859218120574951,25.0756893157959,-66.29015350341797,555.9965209960938,500.0,20.454146488295507,325,-0.9100000000000007,-6.1958457707163035,-80.0,0.0,0.9503252208718861,"{1: 30, 2: 15}",{1: 45},"{1: 10, 2: 35}",{1: 45},"{1: 1, 2: 3}",{1: 4},{2: 4},{1: 4},0.2685286843043492,0.03531511768682649,0.31520661001982797,0.2079568647710601,0.06970340117972013
9140,2,crash,3,1,1,416.9105832654106,531,281.0,281.0,0.05,0.1,2.869633197784424,25.19589614868164,-66.29015350341797,562.3792724609375,500.0,10.673267932377396,280,-1.0600000000000007,-12.702684666968286,-80.0,0.0,0.7851423413661216,{1: 53},{1: 53},"{1: 38, 0: 15}",{1: 53},{1: 7},{1: 7},{0: 7},{1: 7},0.1685339474545403,0.14560228398025885,0.2682742218810732,0.23646902042102447,0.1108283567281774
9150,2,crash,3,1,1,445.8003293652969,1286,1116.0,1116.0,0.05,0.1,2.8790063858032227,25.268482208251953,-66.29015350341797,531.565673828125,500.0,33.54519068427875,615,-2.5699999999999386,-5.174861318982949,-80.0,0.0,0.34665655471640505,"{1: 109, 0: 19}",{1: 128},"{1: 49, 2: 19, 0: 60}","{1: 127, 0: 1}","{1: 4, 0: 2}",{1: 6},{0: 6},{1: 6},0.27376317815210616,0.07861244696287124,0.3079303732886607,0.3375531866274748,0.10320768786044483
9160,2,crash,3,2,1,970.636277316318,2352,1092.5,1092.5,0.05,0.1,2.8877439498901367,25.351455688476562,-66.29015350341797,529.047119140625,1000.0,82.01080474375014,1697,-4.699999999999704,-26.67452742742856,-80.0,0.0,0.41268549205625765,"{1: 208, 0: 27}",{1: 235},"{1: 174, 2: 16, 0: 45}","{1: 223, 0: 6, 2: 6}",{1: 15},{1: 15},"{2: 5, 1: 4, 0: 6}",{1: 15},0.2578939622968455,0.1075482477268512,0.3795135720946922,0.392265687829816,0.3788622421954901
9170,2,crash,3,2,1,878.9356429997151,1056,266.0,266.0,0.05,0.1,2.8885743618011475,25.35685920715332,-66.29015350341797,532.459228515625,1000.0,30.993578501891655,700,-2.1079999999999894,-69.94993550217318,-80.0,0.0,0.832325419507306,{1: 105},{1: 105},"{1: 81, 0: 24}",{1: 105},{1: 28},{1: 28},"{1: 23, 0: 5}",{1: 28},0.1706992138394465,0.10359153246055348,0.2490309283918997,0.2644783970720579,0.2703445925638111
9180,2,crash,3,1,1,430.9554444399516,1051,911.0,911.0,0.05,0.1,2.893052101135254,25.40955924987793,-66.29015350341797,510.2654724121094,500.0,19.669832504809396,542,-2.0999999999999903,-6.614388064858578,-80.0,0.0,0.4100432392387741,"{1: 93, 2: 12}",{1: 105},"{1: 84, 2: 21}",{1: 105},{1: 6},{1: 6},{2: 6},{1: 6},0.252251650381481,0.03629983902244534,0.3094809033234353,0.23980063363102128,0.17845460503592542
9190,2,crash,3,0,1,-66.1774219986388,678,,,0.05,0.1,2.8996965885162354,25.478172302246094,-66.29015350341797,510.2052307128906,0.0,23.659440453329562,573,-1.356000000000001,-8.480862451968367,-80.0,0.0,-0.09760681710713688,{1: 67},{1: 67},"{1: 46, 2: 21}",{1: 67},{1: 16},{1: 16},"{2: 10, 1: 6}",{1: 16},0.20355737489632916,0.025403695982283037,0.22254659836394003,0.16173661185720817,0.29830608719105023
9200,2,crash,3,0,1,-84.81114766383754,664,,,0.05,0.1,2.9039559364318848,25.53860855102539,-66.29015350341797,517.1019897460938,0.0,12.378180329469679,560,-1.328000000000001,-15.86132799330721,-80.0,0.0,-0.12772763202385173,{1: 66},{1: 66},{1: 66},{1: 66},{},{},{},{},0.07782414296993997,0.13165375791036293,0.11375200935438937,0.10910493716839699,
9210,2,max_steps,3,2,0,1047.2742453829592,3500,553.5,553.5,0.05,0.1,2.9103598594665527,25.62201690673828,-66.29015350341797,543.638671875,1000.0,54.6436313445478,1129,-6.9959999999994515,-0.37338596152544357,0.0,0.0,0.2992212129665598,{1: 350},{1: 350},"{1: 307, 0: 13, 2: 30}",{1: 350},{1: 14},{1: 14},"{2: 6, 1: 8}",{1: 14},0.14922110127341573,0.08806038273519735,0.21434824397027893,0.22769695126778364,0.15396827162087998
9220,2,crash,3,2,1,980.1432853329657,2787,1325.0,1325.0,0.05,0.1,2.9131805896759033,25.59768295288086,-66.29015350341797,506.4767150878906,1000.0,81.77931728949827,1502,-5.569999999999609,-16.066031956536477,-80.0,0.0,0.3516839918668696,"{1: 249, 2: 15, 0: 14}",{1: 278},"{1: 160, 0: 45, 2: 73}","{1: 265, 0: 6, 2: 7}","{1: 75, 2: 2, 0: 6}",{1: 83},"{1: 44, 0: 22, 2: 17}","{1: 79, 0: 4}",0.2563989354454132,0.0779657617470851,0.3332277613901561,0.38683309866423277,0.40646270431751036
9230,2,success,3,5,0,2572.861137490201,2395,479.0,405.0,0.05,0.1,2.9265480041503906,25.738752365112305,-65.60783386230469,541.185791015625,2500.0,86.32927004458179,1879,-4.779999999999696,-8.688132554371917,0.0,0.0,1.074263522960418,{1: 239},{1: 239},"{1: 208, 2: 21, 0: 10}",{1: 239},{1: 44},{1: 44},"{1: 36, 2: 8}",{1: 44},0.15232468593441187,0.1371465075363477,0.19336937073329885,0.18424686305313095,0.18998461589370239
9240,2,crash,3,0,1,-77.61350379949447,691,,,0.05,0.1,2.933821201324463,25.793201446533203,-65.60783386230469,522.2284545898438,0.0,22.606734898418484,507,-1.382000000000001,-18.838238697912946,-80.0,0.0,-0.11232055542618591,{1: 69},{1: 69},"{1: 44, 0: 25}",{1: 69},{1: 28},{1: 28},"{1: 16, 0: 12}",{1: 28},0.18825903507193334,0.03683538615478173,0.2765349383435626,0.3114149123168925,0.3119840133923785
9250,2,crash,3,1,1,429.4674786873752,561,399.0,399.0,0.05,0.1,2.947244882583618,25.910507202148438,-65.60783386230469,553.9697265625,500.0,20.84390303964253,398,-1.1200000000000008,-10.256424352268114,-80.0,0.0,0.765539177695856,"{1: 40, 0: 16}",{1: 56},"{1: 31, 0: 25}",{1: 56},{0: 3},{1: 3},{0: 3},{1: 3},0.28849579374393625,0.16004103632624836,0.4269260738927605,0.3802105726831009,0.18243176902186686
9260,2,max_steps,3,2,0,1058.3424847128877,3500,1691.0,1691.0,0.05,0.1,2.946875810623169,25.866317749023438,-65.82157897949219,521.202392578125,1000.0,65.33848471288657,2286,-6.9959999999994515,0.0,0.0,0.0,0.30238356706082503,{1: 350},{1: 350},"{1: 323, 2: 10, 0: 17}",{1: 350},{1: 60},{1: 60},"{1: 48, 0: 12}",{1: 60},0.12182024920365507,0.09297452849882332,0.16031986081061314,0.18282761878394116,0.3448864311969957
9270,2,success,3,5,0,2605.1446879460036,2232,446.4,445.0,0.05,0.1,2.966750144958496,26.0714168548584,-65.82157897949219,563.71044921875,2500.0,109.59868794600425,2170,-4.4539999999997315,0.0,0.0,0.0,1.1671795196890697,{1: 223},{1: 223},"{1: 153, 0: 47, 2: 23}",{1: 223},{1: 41},{1: 41},"{0: 20, 1: 13, 2: 8}",{1: 41},0.20313977641566064,0.13746592655130518,0.2740755228752881,0.25762198832247307,0.21335751222623275
9280,2,crash,3,1,1,445.0091809419108,577,440.0,440.0,0.05,0.1,2.9733455181121826,26.07649803161621,-65.82157897949219,558.278564453125,500.0,32.486794405639145,548,-1.1520000000000008,-6.325613463728382,-80.0,0.0,0.771246414110764,"{1: 38, 0: 19}",{1: 57},"{1: 30, 0: 27}",{1: 57},{0: 4},{1: 4},{0: 4},{1: 4},0.2963436709222434,0.14470066679643398,0.44112377287128757,0.31862196641678836,0.22761101621747704
9290,2,crash,3,2,1,988.2711184068704,2697,917.0,917.0,0.05,0.1,2.978318214416504,26.096223831176758,-65.82157897949219,575.6506958007812,1000.0,77.65313571038001,1403,-5.389999999999628,-3.992017303501108,-80.0,0.0,0.3664334884712163,"{1: 255, 0: 14}",{1: 269},"{1: 187, 2: 36, 0: 46}","{1: 266, 0: 2, 2: 1}","{1: 34, 0: 7}",{1: 41},"{2: 12, 0: 9, 1: 20}",{1: 41},0.23783378127822244,0.07079412285574957,0.3293219981780005,0.32538797807826175,0.2741023156162913
9300,2,max_steps,3,2,0,1050.2612757430884,3500,978.5,978.5,0.05,0.1,2.976869821548462,26.012697219848633,-65.82157897949219,539.6764526367188,1000.0,57.25727574310657,2127,-6.9959999999994515,0.0,0.0,0.0,0.30007465021231094,{1: 350},{1: 350},"{1: 322, 0: 28}",{1: 350},{1: 78},{1: 78},"{1: 75, 0: 3}",{1: 78},0.10645280851843027,0.0556713706747575,0.14958234926079253,0.14607676210888795,0.12543483986463969
9310,2,max_steps,3,0,0,6.465444612209561,3500,,,0.05,0.1,2.9750397205352783,25.969646453857422,-65.82157897949219,531.42919921875,0.0,38.83829821583245,1644,-6.999999999999451,-25.3728536036228,0.0,0.0,0.0018472698892027318,{1: 350},{1: 350},"{1: 304, 0: 29, 2: 17}",{1: 350},{},{},{},{},0.14484072133032985,0.09948238811023448,0.20726821799624848,0.1889866345483208,
9320,2,crash,3,1,1,411.04817848425574,761,236.0,236.0,0.05,0.1,2.9749255180358887,25.931659698486328,-65.82157897949219,523.355712890625,500.0,6.766252428403353,171,-1.5200000000000011,-14.198073944151853,-80.0,0.0,0.5401421530673531,{1: 76},{1: 76},"{1: 67, 2: 9}",{1: 76},{1: 8},{1: 8},"{2: 5, 1: 3}",{1: 8},0.1276632471245862,0.16293216852409492,0.18315828474584828,0.2009390567633067,0.16873326760493662
9330,2,max_steps,3,0,0,13.840204674286761,3500,,,0.05,0.1,2.981793165206909,25.95439338684082,-65.82157897949219,539.6904907226562,0.0,26.931901612280036,1515,-6.999999999999451,-6.091696937993237,0.0,0.0,0.0039543441926533605,{1: 350},{1: 350},"{1: 317, 0: 18, 2: 15}","{1: 346, 0: 4}",{},{},{},{},0.10837306275810894,0.06625831557566049,0.17431315008247728,0.2348395952300802,
9340,2,max_steps,3,1,0,538.8234201517309,3500,712.0,712.0,0.05,0.1,2.9840166568756104,25.9801082611084,-65.82157897949219,529.545654296875,500.0,45.821420151718684,1895,-6.997999999999451,0.0,0.0,0.0,0.15394954861478027,{1: 350},{1: 350},"{1: 322, 2: 28}",{1: 350},{1: 5},{1: 5},{2: 5},{1: 5},0.11824994279225162,0.07039196815737978,0.15604758986369896,0.12806376923854695,0.08313775967790155
9350,2,crash,3,1,1,415.3120673656987,811,514.0,514.0,0.05,0.1,2.990710496902466,26.022737503051758,-65.82157897949219,501.6407165527344,500.0,13.258272133163302,513,-1.6200000000000012,-16.326204767466045,-80.0,0.0,0.512098726714795,{1: 81},{1: 81},"{1: 57, 2: 8, 0: 16}","{1: 80, 0: 1}",{1: 17},{1: 17},"{2: 7, 1: 10}","{1: 16, 0: 1}",0.21273154917336606,0.1057547100500764,0.2858369270143969,0.3226170334856387,0.4454236476324477
9360,2,crash,3,2,1,951.3738894939362,1016,473.5,473.5,0.05,0.1,2.9983510971069336,26.107378005981445,-65.82157897949219,528.1632080078125,1000.0,40.43238515610133,677,-2.0279999999999982,-7.030495662166987,-80.0,0.0,0.9363916235176537,{1: 101},{1: 101},"{1: 68, 0: 33}",{1: 101},{1: 23},{1: 23},"{1: 15, 0: 8}",{1: 23},0.21314977138517893,0.12361172409010086,0.3070159432410654,0.2544368485404726,0.24289536855388685
9370,2,max_steps,3,3,0,1566.01906698348,3500,1020.6666666666666,673.0,0.05,0.1,3.006344795227051,26.122974395751953,-65.82157897949219,524.4063110351562,1500.0,82.118283342021,2157,-6.993999999999452,-9.10521635854244,0.0,0.0,0.44743401913813713,"{1: 334, 0: 16}",{1: 350},"{1: 252, 2: 46, 0: 52}","{1: 349, 0: 1}","{1: 105, 0: 3}",{1: 108},"{1: 79, 2: 24, 0: 5}",{1: 108},0.18828450798751215,0.09149942893775426,0.24147738601221172,0.2782202309854595,0.19329178344294068
9380,2,crash,3,0,1,-82.43877997748268,1237,,,0.05,0.1,3.012722969055176,26.142553329467773,-65.82157897949219,524.5099487304688,0.0,18.26892545442277,655,-2.473999999999949,-18.233705431905452,-80.0,0.0,-0.0666441228597273,{1: 123},{1: 123},"{1: 108, 0: 15}",{1: 123},{1: 19},{1: 19},{1: 19},{1: 19},0.15479257647022798,0.10043017225745615,0.2112426155679876,0.17282416157188396,0.07479757469707583
9390,2,max_steps,3,3,0,1540.6583256393048,3500,952.0,1229.0,0.05,0.1,3.0149621963500977,26.11745262145996,-65.82157897949219,519.3093872070312,1500.0,102.17116572717129,1914,-6.993999999999452,-54.51884008786075,0.0,0.0,0.4401880930398014,{1: 350},{1: 350},"{1: 251, 0: 51, 2: 48}",{1: 350},{1: 59},{1: 59},"{1: 45, 0: 5, 2: 9}",{1: 59},0.19363872902714924,0.11347941649793782,0.2615328000441443,0.2766777684855579,0.3278093582661918
9400,2,max_steps,3,3,0,1617.1877503945366,3500,762.6666666666666,613.0,0.05,0.1,3.0288522243499756,26.186294555664062,-65.82157897949219,523.639892578125,1500.0,127.82126348416483,2725,-6.993999999999452,-3.6395130896177736,0.0,0.0,0.4620536429698676,"{1: 336, 2: 5, 0: 9}",{1: 350},"{1: 261, 2: 32, 0: 57}","{1: 349, 0: 1}","{1: 44, 0: 2}",{1: 46},{1: 46},{1: 46},0.19039202325307583,0.13505303764640597,0.28767424066315966,0.27231266213768424,0.30160299025804294
9410,2,crash,3,1,1,414.83142831085934,2110,311.0,311.0,0.05,0.1,3.0366568565368652,26.17596435546875,-65.82157897949219,527.5381469726562,500.0,59.3519838924173,1425,-4.2179999999997575,-60.302555581562835,-80.0,0.0,0.19660257265917505,{1: 211},{1: 211},"{1: 175, 2: 36}",{1: 211},{1: 57},{1: 57},"{1: 50, 2: 7}",{1: 57},0.15876319390914562,0.13408299755638833,0.19494829044785295,0.20298454507889088,0.24633229306332005
9420,2,crash,3,1,1,449.7560516879664,1517,139.0,139.0,0.05,0.1,3.0368709564208984,26.136537551879883,-65.82157897949219,513.4638671875,500.0,41.303875399136636,936,-3.0319999999998877,-8.51582371117434,-80.0,0.0,0.29647729181803983,"{1: 135, 0: 16}",{1: 151},"{1: 107, 2: 7, 0: 37}",{1: 151},"{1: 86, 0: 1}",{1: 87},"{1: 74, 2: 3, 0: 10}",{1: 87},0.25632649236249044,0.09588434602350791,0.3023576334228605,0.27916820091323924,0.2638336595611764
9430,2,crash,3,1,1,431.6045151094479,793,577.0,577.0,0.05,0.1,3.0521509647369385,26.239200592041016,-65.82157897949219,608.7762451171875,500.0,25.431411476053288,576,-1.5840000000000012,-12.242896366606296,-80.0,0.0,0.5442679887887111,{1: 79},{1: 79},"{1: 62, 2: 17}",{1: 79},{1: 10},{1: 10},"{1: 5, 2: 5}",{1: 10},0.16690315146232454,0.12394241483677715,0.20949260460891275,0.18609623282058782,0.12766381412061323
9440,2,max_steps,3,4,0,2097.743122381832,3500,793.5,787.0,0.05,0.1,3.0558042526245117,26.181047439575195,-65.82157897949219,523.9802856445312,2000.0,147.97318817910156,2429,-6.991999999999452,-43.238065797258955,0.0,0.0,0.5993551778233805,"{1: 330, 0: 20}",{1: 350},"{1: 238, 0: 69, 2: 43}",{1: 350},"{1: 56, 0: 3}",{1: 59},"{1: 48, 2: 9, 0: 2}",{1: 59},0.20103287937096634,0.08066294437490935,0.30750925277269897,0.3329582956803645,0.28248474361142506
9450,2,crash,3,1,1,437.3544456784672,877,595.0,595.0,0.05,0.1,3.065756320953369,26.19155502319336,-65.82157897949219,509.2401123046875,500.0,30.929058995971918,708,-1.7520000000000013,-11.822613317505875,-80.0,0.0,0.49869378070520776,"{1: 84, 2: 3}",{1: 87},"{1: 60, 2: 27}",{1: 87},{1: 10},{1: 10},{1: 10},{1: 10},0.16103942117702916,0.11753040578813115,0.2987842891186418,0.24459497334391955,0.1601382029992409
9460,2,max_steps,3,1,0,581.9759753158615,3500,2863.0,2863.0,0.05,0.1,3.06286883354187,26.11469078063965,-65.82157897949219,503.755126953125,500.0,88.97397531586067,2020,-6.997999999999451,0.0,0.0,0.0,0.16627885009024615,{1: 350},{1: 350},"{1: 240, 2: 61, 0: 49}",{1: 350},{1: 55},{1: 55},"{1: 45, 0: 10}",{1: 55},0.17227166719901565,0.05996196992052739,0.2538039630731533,0.3082920039213922,0.21999626795390126
9470,2,max_steps,3,4,0,2027.2914116177506,3500,759.0,630.5,0.05,0.1,3.071216344833374,26.188526153564453,-65.82157897949219,503.755126953125,2000.0,107.91667997166583,2880,-6.991999999999452,-73.63326835391241,0.0,0.0,0.5792261176050716,{1: 350},{1: 350},"{1: 307, 2: 28, 0: 15}",{1: 350},{1: 171},{1: 171},"{2: 11, 1: 160}",{1: 171},0.1601744948774619,0.16361445694818752,0.19105639545228634,0.1983963984106278,0.11595164352031917
9480,2,crash,3,2,1,776.7554151006061,2525,661.5,661.5,0.05,0.1,3.0745527744293213,26.18562126159668,-65.82157897949219,504.6158447265625,1000.0,45.653262626833055,1340,-5.045999999999666,-183.85184752622692,-80.0,0.0,0.3076259069705371,{1: 252},{1: 252},"{1: 231, 0: 21}",{1: 252},{1: 22},{1: 22},"{1: 12, 0: 10}",{1: 22},0.14292833282966944,0.13891444529362962,0.17354065393266238,0.18066200453303977,0.2219200766638664
9490,2,max_steps,3,2,0,1119.0925895812688,3500,1466.5,1466.5,0.05,0.1,3.084290027618408,26.25389289855957,-65.82157897949219,519.9160766601562,1000.0,128.49870043592176,2405,-6.9959999999994515,-2.4101108546482903,0.0,0.0,0.3197407398803625,"{1: 333, 0: 10, 2: 7}",{1: 350},"{1: 243, 2: 56, 0: 51}",{1: 350},"{1: 62, 0: 1}",{1: 63},"{2: 4, 1: 40, 0: 19}",{1: 63},0.21638940878697077,0.06009922008450054,0.28011641912668284,0.2986977833168083,0.213245820957415
9500,2,max_steps,3,1,0,580.938849384853,3500,356.0,356.0,0.05,0.1,3.100471258163452,26.34078025817871,-65.82157897949219,520.2716064453125,500.0,87.93684938483894,1965,-6.997999999999451,0.0,0.0,0.0,0.1659825283956723,{1: 350},{1: 350},"{1: 241, 0: 63, 2: 46}","{1: 349, 0: 1}",{1: 79},{1: 79},"{1: 52, 0: 27}",{1: 79},0.17082237608304157,0.09388425336318484,0.2400218890900523,0.29217862876331535,0.2732030252306122
9510,2,crash,3,3,1,1500.2085604669526,3169,1015.0,536.0,0.05,0.1,3.1064369678497314,26.439777374267578,-65.82157897949219,565.1605834960938,1500.0,101.17705705546456,2701,-6.331999999999525,-14.636496588500528,-80.0,0.0,0.47340124975290393,{1: 316},{1: 316},"{1: 286, 0: 24, 2: 6}",{1: 316},{1: 22},{1: 22},"{0: 11, 1: 6, 2: 5}",{1: 22},0.15169897957195888,0.11149155479103123,0.1787180846961433,0.20394135593817056,0.22975471407625978
9520,2,max_steps,3,3,0,1586.9527153604088,3500,622.3333333333334,744.0,0.05,0.1,3.112544059753418,26.422536849975586,-65.82157897949219,536.701416015625,1500.0,132.19921444778774,2581,-6.993999999999452,-38.25249908736015,0.0,0.0,0.45341506153154537,"{1: 298, 0: 28, 2: 24}",{1: 350},"{1: 192, 0: 68, 2: 90}","{1: 341, 0: 4, 2: 5}",{1: 22},{1: 22},"{0: 9, 1: 8, 2: 5}",{1: 22},0.27447177981253884,0.14631330473413795,0.35143085753366876,0.37297154111956715,0.21723517970311526
9530,2,crash,3,0,1,-93.50303188329636,1516,,,0.05,0.1,3.1148788928985596,26.334739685058594,-65.82157897949219,499.65155029296875,0.0,7.819503732065394,844,-3.0319999999998877,-18.290535615361794,-80.0,0.0,-0.06167746166444351,{1: 151},{1: 151},{1: 151},{1: 151},{},{},{},{},0.008803030440433502,0.10465810822717898,0.01161530256543358,0.01189865543732736,
9540,2,max_steps,3,2,0,1072.641413759996,3500,1248.0,1248.0,0.05,0.1,3.1260478496551514,26.492523193359375,-65.82157897949219,590.3248291015625,1000.0,79.63741376000344,2584,-6.9959999999994515,0.0,0.0,0.0,0.3064689753599989,{1: 350},{1: 350},"{1: 323, 2: 16, 0: 11}",{1: 350},{1: 53},{1: 53},"{2: 1, 1: 48, 0: 4}",{1: 53},0.11980209780982122,0.12694455416380293,0.1682336446889991,0.1897501568652412,0.13263942196024225
9550,2,max_steps,3,3,0,1535.9788778776247,3500,636.0,401.0,0.05,0.1,3.146652936935425,26.6630802154541,-65.82157897949219,594.6692504882812,1500.0,95.48097802815356,2800,-6.993999999999452,-52.50810015052339,0.0,0.0,0.4388511079650356,"{1: 342, 2: 8}",{1: 350},"{1: 290, 2: 23, 0: 37}",{1: 350},"{2: 4, 1: 96}",{1: 100},"{2: 4, 1: 92, 0: 4}",{1: 100},0.17271518934287827,0.10299641550935218,0.23007944313680698,0.21085732776033086,0.22142072980614466
