ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,near_vx_bin_counts,near_vy_bin_counts,near_theta_bin_counts,near_omega_bin_counts,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_omega_abs_p90
6940,2,max_steps,3,3,0,1648.4235059322698,3500,820.0,719.0,0.21738277047768892,0.1,0.9601020812988281,12.481773376464844,-70.26425170898438,402.2279052734375,1500.0,159.8982386438957,2689,-6.993999999999452,-4.48073271162321,0.0,0.0,0.4709781445520771,"{1: 331, 2: 9, 0: 10}",{1: 350},"{1: 211, 0: 63, 2: 76}","{1: 348, 0: 2}","{1: 35, 0: 9, 2: 7}",{1: 51},"{1: 35, 0: 10, 2: 6}","{1: 49, 0: 2}",0.22736423287248397,0.10323612164213357,0.2871793616763333,0.3199364690617353,0.3932861754360956
6950,2,max_steps,3,2,0,1062.0539187882557,3500,1111.0,1111.0,0.21521869895724668,0.1,0.9673190712928772,12.535212516784668,-70.26425170898438,407.0063171386719,1000.0,77.56019394077016,2404,-6.9959999999994515,-8.51027515250352,0.0,0.0,0.3034439767966445,{1: 350},{1: 350},"{1: 323, 0: 24, 2: 3}",{1: 350},{1: 23},{1: 23},"{0: 5, 1: 18}",{1: 23},0.1299195573109225,0.11647079124084203,0.16119617006195788,0.1718296454993776,0.09188792276953757
6960,2,max_steps,3,0,0,33.51966363927077,3500,,,0.21307617102802517,0.1,0.9652512669563293,12.483508110046387,-70.26425170898438,407.0063171386719,0.0,40.51966363927084,1941,-6.999999999999451,0.0,0.0,0.0,0.009577046754077362,{1: 350},{1: 350},"{1: 307, 2: 19, 0: 24}",{1: 350},{1: 15},{1: 15},"{1: 6, 0: 9}",{1: 15},0.12054907260233759,0.0672019411189128,0.19083804676837032,0.23048660028780626,0.43203073041384066
6970,2,max_steps,3,0,0,24.248572657953755,3500,,,0.210954972220993,0.1,0.9663170576095581,12.453863143920898,-70.55223846435547,395.55950927734375,0.0,31.248572657953858,1574,-6.999999999999451,0.0,0.0,0.0,0.006928163616558215,{1: 350},{1: 350},"{1: 337, 0: 6, 2: 7}",{1: 350},{1: 74},{1: 74},{1: 74},{1: 74},0.10290061012642493,0.04178339447854793,0.15195698384774028,0.18498526679514768,0.11644654925245913
6980,2,crash,3,0,1,-74.19267618740159,2343,,,0.20885489020218373,0.1,0.9688131809234619,12.461861610412598,-70.55223846435547,395.55950927734375,0.0,24.46554987748786,817,-4.685999999999706,-13.972226064889368,-80.0,0.0,-0.0316656748559119,"{1: 227, 0: 7}",{1: 234},"{1: 199, 2: 14, 0: 21}",{1: 234},{1: 3},{1: 3},{0: 3},{1: 3},0.1564593568581278,0.055621054223738114,0.22850718646434498,0.21562111540503404,0.12330405002865957
6990,2,max_steps,3,3,0,1595.464767238591,3500,503.3333333333333,364.0,0.20677571475144113,0.1,0.9722984433174133,12.510571479797363,-71.07209777832031,404.7098083496094,1500.0,102.45876723861835,2393,-6.993999999999452,0.0,0.0,0.0,0.45584707635388316,{1: 350},{1: 350},"{1: 279, 0: 26, 2: 45}",{1: 350},{1: 23},{1: 23},{1: 23},{1: 23},0.15912554568445827,0.08285999321028538,0.2063203449248657,0.23733108947092296,0.28456259999145017
7000,2,max_steps,3,1,0,530.7043693080523,3500,535.0,535.0,0.2047172377413756,0.1,0.9752430319786072,12.537842750549316,-71.07209777832031,402.2912292480469,500.0,37.702369308039444,2062,-6.997999999999451,0.0,0.0,0.0,0.15162981980230064,{1: 350},{1: 350},"{1: 331, 2: 15, 0: 4}",{1: 350},{1: 21},{1: 21},{1: 21},{1: 21},0.10585657240472508,0.07248757811974096,0.1547268492780799,0.16748928872136645,0.16744788069647443
7010,2,max_steps,3,0,0,16.476544796361456,3500,,,0.2026792531165308,0.1,0.9727943539619446,12.496602058410645,-71.30130004882812,402.2912292480469,0.0,26.05451826555639,1476,-6.999999999999451,-2.577973469194963,0.0,0.0,0.004707584227531845,{1: 350},{1: 350},"{1: 342, 2: 8}",{1: 350},{},{},{},{},0.09012115933706392,0.06254796184403681,0.12684786976227475,0.14958146477882753,
7020,2,max_steps,3,1,0,539.9936346301636,3500,2192.0,2192.0,0.20066155687275694,0.1,0.9750170111656189,12.53392505645752,-71.30130004882812,402.2912292480469,500.0,46.99163463015966,2044,-6.997999999999451,0.0,0.0,0.0,0.15428389560861816,{1: 350},{1: 350},"{1: 317, 2: 13, 0: 20}",{1: 350},{1: 70},{1: 70},"{1: 60, 0: 10}",{1: 70},0.1260543313241541,0.06883243395800837,0.1756796632690497,0.18877836564130202,0.17661500714875886
7030,2,max_steps,3,0,0,2.8895398046949103,3500,,,0.19866394703679022,0.1,0.9763261079788208,12.571036338806152,-71.30130004882812,402.2912292480469,0.0,9.889539804694833,1590,-6.999999999999451,0.0,0.0,0.0,0.000825582801341403,{1: 350},{1: 350},{1: 350},{1: 350},{},{},{},{},0.029500351799300033,0.05636315990981017,0.03703283404542052,0.052457131856318444,
7040,2,crash,3,1,1,452.1197865502573,2561,537.0,537.0,0.19668622364603475,0.1,0.9786185026168823,12.582453727722168,-71.30130004882812,402.2912292480469,500.0,65.85756236355044,1696,-5.119999999999658,-28.617775813296802,-80.0,0.0,0.17654033055457138,"{1: 245, 0: 11}",{1: 256},"{1: 213, 0: 29, 2: 14}",{1: 256},"{1: 104, 0: 7}",{1: 111},"{1: 94, 2: 10, 0: 7}",{1: 111},0.14904874424822895,0.14191320684378664,0.24021744982928603,0.25957019711306556,0.20135184626952876
7050,2,max_steps,3,1,0,535.0104211945597,3500,332.0,332.0,0.1947281887285462,0.1,0.9880932569503784,12.720040321350098,-71.30130004882812,425.14703369140625,500.0,42.0084211945402,1458,-6.997999999999451,0.0,0.0,0.0,0.15286012034130278,{1: 350},{1: 350},"{1: 310, 2: 24, 0: 16}",{1: 350},{1: 7},{1: 7},{1: 7},{1: 7},0.1327191419735742,0.06377672748263069,0.18301225206228594,0.2466122883827839,0.06755139938855012
7060,2,max_steps,3,2,0,1050.3496670496947,3500,1149.5,1149.5,0.19278964628321477,0.1,0.9992754459381104,12.913688659667969,-71.30130004882812,430.3331604003906,1000.0,57.34566704970829,1819,-6.9959999999994515,0.0,0.0,0.0,0.30009990487134136,{1: 350},{1: 350},"{1: 327, 0: 13, 2: 10}",{1: 350},{1: 19},{1: 19},"{0: 1, 1: 18}",{1: 19},0.14020029059654782,0.03575604529544414,0.1713749306704367,0.2059109855743194,0.23624696192420902
7070,2,max_steps,3,0,0,45.31017278247905,3500,,,0.1908704022601451,0.1,0.9983552694320679,12.83570384979248,-71.30130004882812,428.6413269042969,0.0,52.31017278247913,1959,-6.999999999999451,0.0,0.0,0.0,0.012945763652136871,{1: 350},{1: 350},"{1: 317, 2: 15, 0: 18}",{1: 350},{1: 44},{1: 44},"{0: 3, 1: 38, 2: 3}",{1: 44},0.12507737205248246,0.10467332435965959,0.17412353054427238,0.18897758708062867,0.21203605590800723
7080,2,max_steps,3,1,0,526.8267759618407,3500,1269.0,1269.0,0.1889702645412318,0.1,1.001847267150879,12.86857795715332,-71.087890625,428.6413269042969,500.0,45.84479474510018,1871,-6.997999999999451,-12.020018783269405,0.0,0.0,0.15052193598909733,{1: 350},{1: 350},"{1: 328, 2: 10, 0: 12}",{1: 350},{1: 7},{1: 7},{1: 7},{1: 7},0.1217619169389371,0.10525084576093145,0.17256271331087839,0.19133790718918728,0.12779526788884918
7090,2,max_steps,3,1,0,530.452814956168,3500,861.0,861.0,0.18708904292092826,0.1,1.0038716793060303,12.939050674438477,-71.46057891845703,428.6413269042969,500.0,37.450814956155426,1792,-6.997999999999451,0.0,0.0,0.0,0.15155794713033371,{1: 350},{1: 350},"{1: 339, 0: 11}",{1: 350},{1: 7},{1: 7},"{0: 6, 1: 1}",{1: 7},0.1077510034344337,0.08650086479730179,0.11250042523837608,0.11673219180999907,0.165720311317162
7100,2,crash,3,1,1,441.6324422697238,2621,2229.0,2229.0,0.18522654908720687,0.1,1.0077229738235474,13.00927734375,-71.66877746582031,437.9932556152344,500.0,42.11161981135069,1415,-5.239999999999645,-15.239177541629847,-80.0,0.0,0.1684976887713559,{1: 262},{1: 262},"{1: 239, 0: 23}",{1: 262},{1: 10},{1: 10},{1: 10},{1: 10},0.13858445943224793,0.11845693200151004,0.16249584683622628,0.16776251278918355,0.0884085658498972
7110,2,crash,3,1,1,434.773752811118,978,606.0,606.0,0.18338259660270875,0.1,1.0132813453674316,13.062716484069824,-71.66877746582031,417.5328674316406,500.0,33.41040215295367,837,-1.9540000000000015,-16.682649341835983,-80.0,0.0,0.44455393947967076,{1: 97},{1: 97},"{1: 86, 0: 11}",{1: 97},{1: 26},{1: 26},{1: 26},{1: 26},0.1497794272129787,0.0806994475451383,0.1874123660551701,0.21601636551290906,0.23303260492502792
7120,2,crash,3,1,1,461.8084019594223,2252,2021.0,2021.0,0.18155700088608137,0.1,1.0178554058074951,13.133539199829102,-70.9210433959961,410.2967834472656,500.0,61.01338413907033,1307,-4.501999999999726,-14.702982179648133,-80.0,0.0,0.20506589785054277,{1: 225},{1: 225},"{1: 167, 2: 11, 0: 47}",{1: 225},{1: 6},{1: 6},{0: 6},{1: 6},0.19388077829810157,0.10945716676359107,0.24371768136837207,0.23773171881223745,0.14366419096704588
7130,2,max_steps,3,3,0,1592.3757770799946,3500,1129.6666666666667,695.0,0.17974957919350162,0.1,1.0209290981292725,13.166064262390137,-71.39268493652344,414.49432373046875,1500.0,99.36977708000366,2241,-6.993999999999452,0.0,0.0,0.0,0.4549645077371413,"{1: 336, 2: 14}",{1: 350},"{1: 253, 2: 52, 0: 45}",{1: 350},"{1: 13, 2: 3}",{1: 16},"{1: 10, 0: 4, 2: 2}",{1: 16},0.22311582331666727,0.07735696387974175,0.268738306934082,0.225458061298995,0.3464867128618383
7140,2,crash,3,0,1,-75.25443517494803,1715,,,0.17796015060038295,0.1,1.0260357856750488,13.224418640136719,-71.39268493652344,423.9539794921875,0.0,23.810886779117922,644,-3.429999999999844,-15.635321954065926,-80.0,0.0,-0.04388013712824958,{1: 171},{1: 171},"{1: 166, 2: 5}",{1: 171},{1: 6},{1: 6},{1: 6},{1: 6},0.10236030426221068,0.13267707735707496,0.1522751007740459,0.18145426733779813,0.02656478297372198
7150,2,crash,3,4,1,2022.3259230439014,3400,825.25,642.0,0.1761885359832649,0.1,1.0378316640853882,13.369064331054688,-71.39268493652344,473.788818359375,2000.0,158.6254396749349,2283,-6.791999999999474,-49.507516631012734,-80.0,0.0,0.5948017420717358,"{1: 323, 2: 2, 0: 15}",{1: 340},"{1: 175, 2: 70, 0: 95}","{1: 332, 0: 4, 2: 4}","{1: 14, 0: 4}",{1: 18},"{2: 10, 0: 8}",{1: 18},0.23864790061166252,0.12233068921920866,0.3271059363032875,0.33662171310940087,0.22390601179177466
7160,2,max_steps,3,3,0,1600.6121882109169,3500,1063.3333333333333,980.0,0.17443455800188246,0.1,1.0434194803237915,13.413372993469238,-70.95918273925781,447.9510498046875,1500.0,120.71503996130356,2640,-6.993999999999452,-13.108851750380293,0.0,0.0,0.457317768060262,{1: 350},{1: 350},"{1: 309, 2: 22, 0: 19}",{1: 350},{1: 24},{1: 24},"{1: 20, 0: 4}",{1: 24},0.17690699281737,0.09392940875208164,0.18947522689307925,0.17700287010540042,0.18294860405583147
7170,2,max_steps,3,2,0,1052.5463220664083,3500,1288.0,1288.0,0.17269804108141407,0.1,1.0484163761138916,13.45940113067627,-70.95918273925781,457.4926452636719,1000.0,59.542322066421455,1936,-6.9959999999994515,0.0,0.0,0.0,0.30072752059040236,{1: 350},{1: 350},"{1: 301, 0: 20, 2: 29}",{1: 350},{1: 24},{1: 24},"{0: 1, 1: 23}",{1: 24},0.1397409640659712,0.07427112792464467,0.1918849602272385,0.20196537600461628,0.21884634043938692
7180,2,crash,3,0,1,-101.98895000200008,3111,,,0.17097881139490678,0.1,1.046080231666565,13.363181114196777,-70.95918273925781,420.1633605957031,0.0,55.41231297859782,1412,-6.221999999999537,-71.17926298059781,-80.0,0.0,-0.03278333333397624,{1: 311},{1: 311},"{1: 242, 0: 54, 2: 15}",{1: 311},{1: 14},{1: 14},"{1: 4, 0: 10}",{1: 14},0.16230323376477196,0.12725896438273976,0.24498803036332814,0.2626845875436344,0.2859696890401594
7190,2,max_steps,3,0,0,20.023749332429553,3500,,,0.16927669684587562,0.1,1.0466407537460327,13.366246223449707,-70.95918273925781,433.2894287109375,0.0,51.529703443555675,1686,-6.999999999999451,-24.505954111126098,0.0,0.0,0.005721071237837015,{1: 350},{1: 350},"{1: 290, 2: 26, 0: 34}",{1: 350},{1: 15},{1: 15},{1: 15},{1: 15},0.1482679743359546,0.07277992749075946,0.2125590967500311,0.24010285321524577,0.06410182980712283
7200,2,max_steps,3,0,0,86.40320499305712,3500,,,0.16759152705107677,0.1,1.047191858291626,13.277639389038086,-70.95918273925781,420.1633605957031,0.0,93.40320499305733,1745,-6.999999999999451,0.0,0.0,0.0,0.02468662999801632,{1: 350},{1: 350},"{1: 247, 2: 69, 0: 34}",{1: 350},{1: 54},{1: 54},"{1: 50, 0: 4}",{1: 54},0.1689917493646084,0.0968047559690376,0.2517492786191791,0.3171197033378698,0.17957874581062874
7210,2,max_steps,3,2,0,1031.5805065871753,3500,1585.0,1585.0,0.16592313332345213,0.1,1.0565561056137085,13.371886253356934,-70.95918273925781,418.5391845703125,1000.0,61.08416865902313,2175,-6.9959999999994515,-22.507662071852103,0.0,0.0,0.2947372875963358,{1: 350},{1: 350},"{1: 311, 2: 14, 0: 25}",{1: 350},{1: 19},{1: 19},"{1: 14, 0: 5}",{1: 19},0.13494132054392954,0.11647759763451739,0.18911644628823027,0.1749379639504508,0.08563048949281284
7220,2,max_steps,3,3,0,1597.2330668435516,3500,896.0,468.0,0.16427134865524323,0.1,1.0710710287094116,13.517494201660156,-70.8709945678711,420.0755615234375,1500.0,104.2270668435588,2586,-6.993999999999452,0.0,0.0,0.0,0.4563523048124433,{1: 350},{1: 350},"{1: 299, 0: 38, 2: 13}",{1: 350},{1: 19},{1: 19},"{0: 5, 1: 14}",{1: 19},0.17664609929508218,0.12462772181537544,0.2319838651021302,0.18638939866430326,0.08816854152792153
7230,2,max_steps,3,3,0,1601.3012010467744,3500,957.3333333333334,436.0,0.16263600770127407,0.1,1.0836869478225708,13.622297286987305,-69.67882537841797,412.08770751953125,1500.0,108.29520104677285,1960,-6.993999999999452,0.0,0.0,0.0,0.457514628870507,"{1: 337, 0: 13}",{1: 350},"{1: 246, 2: 47, 0: 57}",{1: 350},{1: 58},{1: 58},"{1: 47, 0: 7, 2: 4}",{1: 58},0.18984631266904947,0.10354743531234689,0.25588642844302767,0.3133084558509243,0.2894953842906341
7240,2,crash,3,0,1,-146.00468072941743,1536,,,0.16101694676239958,0.1,1.0841829776763916,13.565995216369629,-69.67882537841797,412.08770751953125,0.0,12.048891582717152,761,-3.0719999999998833,-74.98157231213446,-80.0,0.0,-0.09505513068321447,"{1: 145, 0: 8}",{1: 153},"{1: 126, 0: 27}",{1: 153},{},{},{},{},0.21915891399357043,0.08600733726841178,0.2607168006557447,0.16828871605653262,
7250,2,crash,3,0,1,-68.5406545098981,2240,,,0.15941400376911927,0.1,1.0899327993392944,13.578167915344238,-68.03949737548828,412.08770751953125,0.0,28.721111651358886,1257,-4.479999999999729,-12.781766161256897,-80.0,0.0,-0.030598506477633083,{1: 224},{1: 224},"{1: 204, 2: 20}",{1: 224},{1: 38},{1: 38},{1: 38},{1: 38},0.1403039106667917,0.07023769113954934,0.17493772815868516,0.16273697150191513,0.2118109704752637
7260,2,crash,3,0,1,-117.77089762081555,1642,,,0.15782701826535403,0.1,1.0949475765228271,13.625567436218262,-68.03949737548828,431.10888671875,0.0,10.700177802237702,427,-3.28399999999986,-45.18707542305327,-80.0,0.0,-0.07172405458027743,{1: 164},{1: 164},"{1: 153, 2: 11}",{1: 164},{},{},{},{},0.12094650052634537,0.09370449744182087,0.15834757667912674,0.17712084707984163,
7270,2,crash,3,2,1,918.0001671472057,3158,511.0,511.0,0.15625583139238414,0.1,1.0915354490280151,13.521967887878418,-68.03949737548828,429.20794677734375,1000.0,36.83514567835386,1417,-6.311999999999527,-32.522978531115456,-80.0,0.0,0.2906903632511734,"{1: 308, 0: 7}",{1: 315},"{1: 246, 2: 28, 0: 41}",{1: 315},{1: 46},{1: 46},"{2: 6, 1: 19, 0: 21}",{1: 46},0.16111564111241378,0.10130895741220639,0.2372778302879329,0.2739858116119224,0.3198253710829089
7280,2,crash,3,3,1,1462.5534558458314,2732,695.6666666666666,658.0,0.15470028587294757,0.1,1.0986031293869019,13.644176483154297,-67.23919677734375,413.6109619140625,1500.0,86.2966425628486,2052,-5.457999999999621,-38.285186717014284,-80.0,0.0,0.5353416749069662,{1: 273},{1: 273},"{1: 252, 0: 11, 2: 10}",{1: 273},{1: 36},{1: 36},"{1: 35, 2: 1}",{1: 36},0.12477338800909353,0.14904046649946878,0.1619350290563899,0.16403675530668407,0.20838132161756392
7290,2,max_steps,3,1,0,472.4893907004449,3500,862.0,862.0,0.15316022599549617,0.1,1.1030430793762207,13.67202091217041,-67.23919677734375,426.6969909667969,500.0,53.60516809155049,2206,-6.997999999999451,-74.11777739111166,0.0,0.0,0.1349969687715557,{1: 350},{1: 350},"{1: 333, 2: 17}",{1: 350},{1: 6},{1: 6},{2: 6},{1: 6},0.09563905377418566,0.11983559245177192,0.1354462548649861,0.1216373389402737,0.07824820703994924
7300,2,crash,3,0,1,-81.49160701686745,2321,,,0.15163549759860898,0.1,1.1188195943832397,13.873565673828125,-67.23919677734375,463.2061462402344,0.0,35.78161412211421,952,-4.641999999999711,-32.63122113898161,-80.0,0.0,-0.03511055881812471,"{1: 214, 0: 18}",{1: 232},"{1: 175, 2: 15, 0: 42}",{1: 232},{},{},{},{},0.20583765246144678,0.1227336362403287,0.28460219348450644,0.34104823066614837,
7310,2,max_steps,3,1,0,568.1488556671677,3500,904.0,904.0,0.1501259480555604,0.1,1.1227645874023438,13.906806945800781,-66.45238494873047,449.7226867675781,500.0,75.14685566715669,2310,-6.997999999999451,0.0,0.0,0.0,0.16232824447633362,{1: 350},{1: 350},"{1: 276, 0: 37, 2: 37}",{1: 350},{1: 6},{1: 6},{0: 6},{1: 6},0.1699420435920337,0.08194313789511826,0.2335659110860088,0.23740557934987774,0.09690502953078771
7320,2,max_steps,3,2,0,1041.4901660167059,3500,1505.0,1505.0,0.1486314262590422,0.1,1.134479284286499,13.988667488098145,-66.45238494873047,427.3629150390625,1000.0,81.21556138303791,2377,-6.9959999999994515,-32.72939536632652,0.0,0.0,0.297568618861916,"{1: 348, 2: 2}",{1: 350},"{1: 317, 0: 5, 2: 28}",{1: 350},{1: 38},{1: 38},{1: 38},{1: 38},0.15898292825389823,0.06659542697508242,0.17424624322509807,0.11411693924768553,0.22177864418140864
7330,2,max_steps,3,0,0,21.33507128410622,3500,,,0.14715178260603742,0.1,1.1427943706512451,13.991766929626465,-66.45238494873047,403.86895751953125,0.0,30.26038186236062,1686,-6.999999999999451,-1.9253105782542907,0.0,0.0,0.0060957346526017775,{1: 350},{1: 350},{1: 350},{1: 350},{1: 79},{1: 79},{1: 79},{1: 79},0.06768906082484054,0.11042795959175798,0.09195964213650766,0.09380172335947491,0.12774865319534126
7340,2,max_steps,3,2,0,1068.9750311718094,3500,546.5,546.5,0.14568686898284522,0.1,1.1591311693191528,14.076173782348633,-66.45238494873047,405.69537353515625,1000.0,75.97103117183468,2241,-6.9959999999994515,0.0,0.0,0.0,0.3054214374776598,"{1: 333, 2: 1, 0: 16}",{1: 350},"{1: 274, 0: 35, 2: 41}","{1: 342, 2: 8}","{1: 150, 0: 8}",{1: 158},"{1: 140, 0: 15, 2: 3}",{1: 158},0.18558597648292832,0.08139423699141854,0.2756116706775515,0.3093550154276209,0.18696193110999076
7350,2,crash,3,1,1,416.31156233920603,1136,671.0,671.0,0.14423653875025427,0.1,1.1694462299346924,14.072240829467773,-66.45238494873047,406.19647216796875,500.0,12.954831650301697,424,-2.2699999999999716,-14.373269311098243,-80.0,0.0,0.36647144572113205,"{1: 107, 0: 6}",{1: 113},"{1: 69, 0: 33, 2: 11}","{1: 110, 0: 3}",{1: 63},{1: 63},"{1: 41, 0: 11, 2: 11}",{1: 63},0.22931235427902996,0.036840007200798545,0.3134510439917901,0.3393195357782624,0.2982625118890421
7360,2,crash,3,1,1,422.2193993697006,1328,1092.0,1092.0,0.14280064672886422,0.1,1.1771503686904907,14.157581329345703,-66.45238494873047,414.8794250488281,500.0,18.25481449907129,751,-2.6539999999999293,-13.381415129372318,-80.0,0.0,0.31793629470609985,"{1: 117, 0: 15}",{1: 132},"{1: 109, 0: 23}",{1: 132},"{1: 51, 0: 1}",{1: 52},"{1: 43, 0: 9}",{1: 52},0.26464513346545837,0.09189194340121035,0.35464036360330475,0.33360403622888385,0.2966745777680207
7370,2,crash,3,0,1,-91.67326328187617,429,,,0.14137904918455294,0.1,1.1907142400741577,14.31645393371582,-66.45238494873047,402.4101867675781,0.0,0.0,0,-0.8580000000000007,-10.815263281876183,-80.0,0.0,-0.21369059040064375,"{1: 27, 0: 15}",{1: 42},"{1: 20, 0: 21, 2: 1}","{1: 35, 2: 7}",{},{},{},{},0.33688356489202886,0.032909199411937554,0.4395077720568967,0.4566095081842173,
7380,2,max_steps,3,3,0,1608.525544156882,3500,807.0,872.0,0.13997160381408882,0.1,1.1941938400268555,14.298442840576172,-65.69718933105469,394.6300964355469,1500.0,124.36822365471012,2496,-6.993999999999452,-8.84867949781539,0.0,0.0,0.4595787269019663,"{1: 334, 2: 16}",{1: 350},"{1: 242, 0: 60, 2: 48}","{1: 348, 0: 2}","{1: 52, 2: 10}",{1: 62},"{1: 44, 0: 8, 2: 10}",{1: 62},0.1999870827101951,0.09505633478680053,0.2650657079060292,0.2141617399051339,0.2557755738077387
7390,2,crash,3,0,1,-101.05086281112487,2366,,,0.13857816973088588,0.1,1.1888599395751953,14.179779052734375,-65.69718933105469,404.69573974609375,0.0,33.57043980952694,1069,-4.731999999999701,-49.88930262065171,-80.0,0.0,-0.04270957853386512,{1: 236},{1: 236},"{1: 219, 0: 17}",{1: 236},{1: 23},{1: 23},"{1: 15, 0: 8}",{1: 23},0.1458416669506914,0.09349548958382237,0.16153105918855726,0.15909680762468412,0.1886426747449922
7400,2,crash,3,1,1,396.5652044900088,1920,937.0,937.0,0.13719860745090104,0.1,1.1956557035446167,14.215921401977539,-65.69718933105469,394.1905517578125,500.0,21.21461786681904,658,-3.837999999999799,-40.81141337681356,-80.0,0.0,0.20654437733854625,{1: 192},{1: 192},"{1: 159, 0: 33}",{1: 192},{1: 11},{1: 11},"{1: 10, 0: 1}",{1: 11},0.14097365177184212,0.11517506332132828,0.2081772874862101,0.22795130535645314,0.1974424444073494
7410,2,crash,3,2,1,921.0325475138417,2560,798.5,798.5,0.13583277887867154,0.1,1.2062945365905762,14.348073959350586,-65.69718933105469,453.154296875,1000.0,66.30023115427986,1799,-5.115999999999659,-60.15168364044266,-80.0,0.0,0.3597783388725944,{1: 256},{1: 256},"{1: 202, 2: 33, 0: 21}",{1: 256},{1: 11},{1: 11},"{2: 9, 1: 2}",{1: 11},0.1705650831060735,0.1419160748553076,0.2388972279576961,0.24014525794981992,0.22924410770768808
